CreatedAt,Time,Risk,State,Speed,Driving Score,Anticipation,Self Confidence,Driving Skill,Total Kilometer,Total Duration,Alert
05:34:24 AM,0.232222222,28,1,63.01112366,58.782906,64.94211,32.387684,61.425854,1.157322407,2.0333333,23
05:34:24 AM,0.232222222,28,1,63.01112366,58.782906,64.94211,32.387684,61.425854,1.157322407,2.0333333,23
05:34:24 AM,0.232222222,28,1,63.01112366,58.782906,64.94211,32.387684,61.425854,1.157322407,2.0333333,23
05:34:24 AM,0.232222222,28,1,63.01112366,58.782906,64.94211,32.387684,61.425854,1.157322407,2.0333333,23
05:34:25 AM,0.232233796,28,1,63.01112366,58.782906,64.94211,32.387684,61.425854,1.157322407,2.0333333,23
05:34:25 AM,0.232233796,28,1,63.01112366,59.155716,65.300735,31.582455,64.06685,1.157322407,2.0333333,23
05:34:25 AM,0.232233796,29,1,63.01112366,59.155716,65.300735,31.582455,64.06685,1.352895617,2.25,23
05:34:25 AM,0.232233796,28,1,61.98164291,59.155716,65.300735,31.582455,64.06685,1.352895617,2.25,23
05:34:25 AM,0.232233796,29,1,61.98164291,59.155716,65.300735,31.582455,64.06685,1.352895617,2.25,23
05:34:25 AM,0.232233796,29,1,61.98164291,59.155716,65.300735,31.582455,64.06685,1.352895617,2.25,23
05:34:25 AM,0.232233796,30,1,61.98164291,59.155716,65.300735,31.582455,64.06685,1.352895617,2.25,23
05:34:25 AM,0.232233796,30,1,61.98164291,59.155716,65.300735,31.582455,64.06685,1.352895617,2.25,23
05:34:25 AM,0.232233796,29,1,61.98164291,59.155716,65.300735,31.582455,64.06685,1.352895617,2.25,23
05:34:25 AM,0.232233796,29,1,61.98164291,59.155716,65.300735,31.582455,64.06685,1.352895617,2.25,23
05:34:25 AM,0.232233796,29,1,61.98164291,59.155716,65.300735,31.582455,64.06685,1.352895617,2.25,23
05:34:25 AM,0.232233796,29,1,61.98164291,59.155716,65.300735,31.582455,64.06685,1.352895617,2.25,23
05:34:25 AM,0.232233796,29,1,61.98164291,59.155716,65.300735,31.582455,64.06685,1.352895617,2.25,23
05:34:25 AM,0.232233796,29,1,61.98164291,59.155716,65.300735,31.582455,64.06685,1.352895617,2.25,23
05:34:25 AM,0.232233796,29,1,61.98164291,59.155716,65.300735,31.582455,64.06685,1.352895617,2.25,23
05:34:25 AM,0.232233796,29,1,61.98164291,59.155716,65.300735,31.582455,64.06685,1.352895617,2.25,23
05:34:25 AM,0.232233796,28,1,61.98164291,59.155716,65.300735,31.582455,64.06685,1.352895617,2.25,23
05:34:26 AM,0.23224537,28,1,61.98164291,59.155716,65.300735,31.582455,64.06685,1.352895617,2.25,23
05:34:26 AM,0.23224537,28,1,61.98164291,59.155716,65.300735,31.582455,64.06685,1.352895617,2.25,23
05:34:26 AM,0.23224537,27,1,61.98164291,59.155716,65.300735,31.582455,64.06685,1.352895617,2.25,23
05:34:26 AM,0.23224537,27,1,59.79074936,59.558826,65.68703,30.753248,66.8795,1.352895617,2.25,23
05:34:26 AM,0.23224537,26,1,59.79074936,59.558826,65.68703,30.753248,66.8795,1.352895617,2.25,23
05:34:26 AM,0.23224537,26,1,59.79074936,59.558826,65.68703,30.753248,66.8795,1.352895617,2.25,23
05:34:26 AM,0.23224537,26,1,59.79074936,59.558826,65.68703,30.753248,66.8795,1.352895617,2.25,23
05:34:26 AM,0.23224537,25,1,59.79074936,59.558826,65.68703,30.753248,66.8795,1.352895617,2.25,23
05:34:26 AM,0.23224537,24,1,59.79074936,59.558826,65.68703,30.753248,66.8795,1.352895617,2.25,23
05:34:26 AM,0.23224537,23,1,59.79074936,59.558826,65.68703,30.753248,66.8795,1.352895617,2.25,23
05:34:26 AM,0.23224537,21,1,59.79074936,59.558826,65.68703,30.753248,66.8795,1.352895617,2.25,23
05:34:26 AM,0.23224537,19,1,59.79074936,59.558826,65.68703,30.753248,66.8795,1.352895617,2.25,23
05:34:26 AM,0.23224537,35,1,59.79074936,59.558826,65.68703,30.753248,66.8795,1.352895617,2.25,23
05:34:26 AM,0.23224537,35,1,59.79074936,59.558826,65.68703,30.753248,66.8795,1.352895617,2.25,23
05:34:26 AM,0.23224537,35,1,59.79074936,59.558826,65.68703,30.753248,66.8795,1.352895617,2.25,23
05:34:26 AM,0.23224537,35,1,59.79074936,59.558826,65.68703,30.753248,66.8795,1.352895617,2.25,23
05:34:26 AM,0.23224537,35,1,59.79074936,59.558826,65.68703,30.753248,66.8795,1.352895617,2.25,23
05:34:27 AM,0.232256944,35,1,59.79074936,59.558826,65.68703,30.753248,66.8795,1.352895617,2.25,23
05:34:27 AM,0.232256944,36,1,59.79074936,59.558826,65.68703,30.753248,66.8795,1.352895617,2.25,23
05:34:27 AM,0.232256944,35,1,59.79074936,59.558826,65.68703,30.753248,66.8795,1.352895617,2.25,23
05:34:27 AM,0.232256944,34,1,57.21332932,59.558826,65.68703,30.753248,66.8795,1.352895617,2.25,23
05:34:27 AM,0.232256944,33,1,57.21332932,59.558826,65.68703,30.753248,66.8795,1.352895617,2.25,23
05:34:27 AM,0.232256944,33,1,57.21332932,59.936157,66.047264,30.390778,69.77829,1.352895617,2.25,23
05:34:27 AM,0.232256944,33,1,57.21332932,59.936157,66.047264,30.390778,69.77829,1.352895617,2.25,23
05:34:27 AM,0.232256944,33,1,57.21332932,59.936157,66.047264,30.390778,69.77829,1.352895617,2.25,23
05:34:27 AM,0.232256944,33,1,57.21332932,59.936157,66.047264,30.390778,69.77829,1.352895617,2.25,23
05:34:27 AM,0.232256944,34,1,57.21332932,59.936157,66.047264,30.390778,69.77829,1.352895617,2.25,23
05:34:27 AM,0.232256944,34,1,57.21332932,59.936157,66.047264,30.390778,69.77829,1.352895617,2.25,23
05:34:27 AM,0.232256944,34,1,57.21332932,59.936157,66.047264,30.390778,69.77829,1.352895617,2.25,23
05:34:27 AM,0.232256944,35,1,57.21332932,59.936157,66.047264,30.390778,69.77829,1.352895617,2.25,23
05:34:27 AM,0.232256944,35,1,57.21332932,59.936157,66.047264,30.390778,69.77829,1.352895617,2.25,23
05:34:27 AM,0.232256944,36,1,57.21332932,59.936157,66.047264,30.390778,69.77829,1.352895617,2.25,23
05:34:27 AM,0.232256944,36,1,57.21332932,59.936157,66.047264,30.390778,69.77829,1.352895617,2.25,23
05:34:28 AM,0.232268519,37,1,57.21332932,59.936157,66.047264,30.390778,69.77829,1.352895617,2.25,23
05:34:28 AM,0.232268519,38,1,57.21332932,59.936157,66.047264,30.390778,69.77829,1.352895617,2.25,23
05:34:28 AM,0.232268519,38,1,57.21332932,59.936157,66.047264,30.390778,69.77829,1.352895617,2.25,23
05:34:28 AM,0.232268519,39,1,57.21332932,59.936157,66.047264,30.390778,69.77829,1.352895617,2.25,23
05:34:28 AM,0.232268519,39,1,56.79647369,59.936157,66.047264,30.390778,69.77829,1.352895617,2.25,23
05:34:28 AM,0.232268519,40,1,56.79647369,59.936157,66.047264,30.390778,69.77829,1.352895617,2.25,23
05:34:28 AM,0.232268519,40,1,56.79647369,59.936157,66.047264,30.390778,69.77829,1.352895617,2.25,23
05:34:28 AM,0.232268519,41,1,56.79647369,60.28885,66.382805,30.458647,72.746506,1.352895617,2.25,23
05:34:28 AM,0.232268519,41,1,56.79647369,60.28885,66.382805,30.458647,72.746506,1.352895617,2.25,23
05:34:28 AM,0.232268519,42,1,56.79647369,60.28885,66.382805,30.458647,72.746506,1.352895617,2.25,23
05:34:28 AM,0.232268519,42,1,56.79647369,60.28885,66.382805,30.458647,72.746506,1.352895617,2.25,23
05:34:28 AM,0.232268519,43,1,56.79647369,60.28885,66.382805,30.458647,72.746506,1.352895617,2.25,23
05:34:28 AM,0.232268519,45,1,56.79647369,60.28885,66.382805,30.458647,72.746506,1.352895617,2.25,23
05:34:28 AM,0.232268519,45,1,56.79647369,60.28885,66.382805,30.458647,72.746506,1.352895617,2.25,23
05:34:28 AM,0.232268519,45,1,56.79647369,60.28885,66.382805,30.458647,72.746506,1.352895617,2.25,23
05:34:28 AM,0.232268519,44,1,56.79647369,60.28885,66.382805,30.458647,72.746506,1.352895617,2.25,23
05:34:28 AM,0.232268519,43,1,56.79647369,60.28885,66.382805,30.458647,72.746506,1.352895617,2.25,23
05:34:28 AM,0.232268519,41,1,56.79647369,60.28885,66.382805,30.458647,72.746506,1.352895617,2.25,23
05:34:29 AM,0.232280093,40,1,56.79647369,60.28885,66.382805,30.458647,72.746506,1.352895617,2.25,23
05:34:29 AM,0.232280093,39,1,56.79647369,60.28885,66.382805,30.458647,72.746506,1.352895617,2.25,23
05:34:29 AM,0.232280093,38,1,56.79647369,60.28885,66.382805,30.458647,72.746506,1.352895617,2.25,23
05:34:29 AM,0.232280093,37,1,55.37821426,60.28885,66.382805,30.458647,72.746506,1.352895617,2.25,23
05:34:29 AM,0.232280093,36,1,55.37821426,60.28885,66.382805,30.458647,72.746506,1.352895617,2.25,23
05:34:29 AM,0.232280093,35,1,55.37821426,60.28885,66.382805,30.458647,72.746506,1.352895617,2.25,23
05:34:29 AM,0.232280093,35,1,55.37821426,60.28885,66.382805,30.458647,72.746506,1.352895617,2.25,23
05:34:29 AM,0.232280093,35,1,55.37821426,60.28885,66.382805,30.458647,72.746506,1.352895617,2.25,23
05:34:29 AM,0.232280093,34,1,55.37821426,60.65134,66.72651,30.806084,75.43074,1.352895617,2.25,23
05:34:29 AM,0.232280093,34,1,55.37821426,60.65134,66.72651,30.806084,75.43074,1.352895617,2.25,23
05:34:29 AM,0.232280093,33,1,55.37821426,60.65134,66.72651,30.806084,75.43074,1.352895617,2.25,23
05:34:29 AM,0.232280093,33,1,55.37821426,60.65134,66.72651,30.806084,75.43074,1.352895617,2.25,23
05:34:29 AM,0.232280093,33,1,55.37821426,60.65134,66.72651,30.806084,75.43074,1.352895617,2.25,23
05:34:29 AM,0.232280093,32,1,55.37821426,60.65134,66.72651,30.806084,75.43074,1.352895617,2.25,23
05:34:29 AM,0.232280093,32,1,55.37821426,60.65134,66.72651,30.806084,75.43074,1.352895617,2.25,23
05:34:29 AM,0.232280093,32,1,55.37821426,60.65134,66.72651,30.806084,75.43074,1.352895617,2.25,23
05:34:29 AM,0.232280093,32,1,55.37821426,60.65134,66.72651,30.806084,75.43074,1.352895617,2.25,23
05:34:30 AM,0.232291667,32,1,55.37821426,60.65134,66.72651,30.806084,75.43074,1.352895617,2.25,23
05:34:30 AM,0.232291667,32,1,55.37821426,60.65134,66.72651,30.806084,75.43074,1.352895617,2.25,23
05:34:30 AM,0.232291667,31,1,55.37821426,60.65134,66.72651,30.806084,75.43074,1.352895617,2.25,23
05:34:30 AM,0.232291667,29,1,52.68010254,60.65134,66.72651,30.806084,75.43074,1.352895617,2.25,23
05:34:30 AM,0.232291667,29,1,52.68010254,60.65134,66.72651,30.806084,75.43074,1.352895617,2.25,23
05:34:30 AM,0.232291667,29,1,52.68010254,60.65134,66.72651,30.806084,75.43074,1.352895617,2.25,23
05:34:30 AM,0.232291667,29,1,52.68010254,60.65134,66.72651,30.806084,75.43074,1.352895617,2.25,23
05:34:30 AM,0.232291667,28,1,52.68010254,60.65134,66.72651,30.806084,75.43074,1.352895617,2.25,23
05:34:30 AM,0.232291667,28,1,52.68010254,60.65134,66.72651,30.806084,75.43074,1.352895617,2.25,23
05:34:30 AM,0.232291667,28,1,52.68010254,60.65134,66.72651,30.806084,75.43074,1.352895617,2.25,23
05:34:30 AM,0.232291667,28,1,52.68010254,61.007046,67.062645,30.515963,78.04155,1.352895617,2.25,23
05:34:30 AM,0.232291667,28,1,52.68010254,61.007046,67.062645,30.515963,78.04155,1.352895617,2.25,23
05:34:30 AM,0.232291667,28,1,52.68010254,61.007046,67.062645,30.515963,78.04155,1.352895617,2.25,23
05:34:30 AM,0.232291667,28,1,52.68010254,61.007046,67.062645,30.515963,78.04155,1.352895617,2.25,23
05:34:30 AM,0.232291667,28,1,52.68010254,61.007046,67.062645,30.515963,78.04155,1.352895617,2.25,23
05:34:30 AM,0.232291667,28,1,52.68010254,61.007046,67.062645,30.515963,78.04155,1.352895617,2.25,23
05:34:30 AM,0.232291667,28,1,52.68010254,61.007046,67.062645,30.515963,78.04155,1.352895617,2.25,23
05:34:31 AM,0.232303241,28,1,52.68010254,61.007046,67.062645,30.515963,78.04155,1.352895617,2.25,23
05:34:31 AM,0.232303241,28,1,52.68010254,61.007046,67.062645,30.515963,78.04155,1.352895617,2.25,23
05:34:31 AM,0.232303241,28,1,52.68010254,61.007046,67.062645,30.515963,78.04155,1.352895617,2.25,23
05:34:31 AM,0.232303241,28,1,52.68010254,61.007046,67.062645,30.515963,78.04155,1.352895617,2.25,23
05:34:31 AM,0.232303241,28,1,51.21326981,61.007046,67.062645,30.515963,78.04155,1.352895617,2.25,23
05:34:31 AM,0.232303241,28,1,51.21326981,61.007046,67.062645,30.515963,78.04155,1.352895617,2.25,23
05:34:31 AM,0.232303241,29,1,51.21326981,61.007046,67.062645,30.515963,78.04155,1.352895617,2.25,23
05:34:31 AM,0.232303241,30,1,51.21326981,61.007046,67.062645,30.515963,78.04155,1.352895617,2.25,23
05:34:31 AM,0.232303241,32,1,51.21326981,61.007046,67.062645,30.515963,78.04155,1.352895617,2.25,23
05:34:31 AM,0.232303241,33,1,51.21326981,61.007046,67.062645,30.515963,78.04155,1.352895617,2.25,23
05:34:31 AM,0.232303241,34,1,51.21326981,61.007046,67.062645,30.515963,78.04155,1.352895617,2.25,23
05:34:31 AM,0.232303241,35,1,51.21326981,61.007046,67.062645,30.515963,78.04155,1.352895617,2.25,23
05:34:31 AM,0.232303241,36,1,51.21326981,61.35677,67.39206,30.070192,80.363754,1.352895617,2.25,23
05:34:31 AM,0.232303241,36,1,51.21326981,61.35677,67.39206,30.070192,80.363754,1.352895617,2.25,23
05:34:31 AM,0.232303241,38,1,51.21326981,61.35677,67.39206,30.070192,80.363754,1.352895617,2.25,23
05:34:31 AM,0.232303241,39,1,51.21326981,61.35677,67.39206,30.070192,80.363754,1.352895617,2.25,23
05:34:31 AM,0.232303241,40,1,51.21326981,61.35677,67.39206,30.070192,80.363754,1.352895617,2.25,23
05:34:32 AM,0.232314815,40,1,51.21326981,61.35677,67.39206,30.070192,80.363754,1.352895617,2.25,23
05:34:32 AM,0.232314815,40,1,51.21326981,61.35677,67.39206,30.070192,80.363754,1.352895617,2.25,23
05:34:32 AM,0.232314815,41,1,51.21326981,61.35677,67.39206,30.070192,80.363754,1.352895617,2.25,23
05:34:32 AM,0.232314815,41,1,51.21326981,61.35677,67.39206,30.070192,80.363754,1.352895617,2.25,23
05:34:32 AM,0.232314815,42,1,50.45917511,61.35677,67.39206,30.070192,80.363754,1.352895617,2.25,23
05:34:32 AM,0.232314815,42,1,50.45917511,61.35677,67.39206,30.070192,80.363754,1.352895617,2.25,23
05:34:32 AM,0.232314815,43,1,50.45917511,61.35677,67.39206,30.070192,80.363754,1.352895617,2.25,23
05:34:32 AM,0.232314815,43,1,50.45917511,61.35677,67.39206,30.070192,80.363754,1.352895617,2.25,23
05:34:32 AM,0.232314815,43,1,50.45917511,61.35677,67.39206,30.070192,80.363754,1.352895617,2.25,23
05:34:32 AM,0.232314815,42,1,50.45917511,61.35677,67.39206,30.070192,80.363754,1.352895617,2.25,23
05:34:32 AM,0.232314815,42,1,50.45917511,61.35677,67.39206,30.070192,80.363754,1.352895617,2.25,23
05:34:32 AM,0.232314815,42,1,50.45917511,61.35677,67.39206,30.070192,80.363754,1.352895617,2.25,23
05:34:32 AM,0.232314815,42,1,50.45917511,61.35677,67.39206,30.070192,80.363754,1.352895617,2.25,23
05:34:32 AM,0.232314815,42,1,50.45917511,61.35677,67.39206,30.070192,80.363754,1.352895617,2.25,23
05:34:32 AM,0.232314815,42,1,50.45917511,61.702503,67.71669,30.535053,82.56902,1.352895617,2.25,23
05:34:32 AM,0.232314815,41,1,50.45917511,61.702503,67.71669,30.535053,82.56902,1.352895617,2.25,23
05:34:32 AM,0.232314815,41,1,50.45917511,61.702503,67.71669,30.535053,82.56902,1.352895617,2.25,23
05:34:33 AM,0.232326389,41,1,50.45917511,61.702503,67.71669,30.535053,82.56902,1.352895617,2.25,23
05:34:33 AM,0.232326389,40,1,50.45917511,61.702503,67.71669,30.535053,82.56902,1.352895617,2.25,23
05:34:33 AM,0.232326389,41,1,50.45917511,61.702503,67.71669,30.535053,82.56902,1.352895617,2.25,23
05:34:33 AM,0.232326389,41,1,50.45917511,61.702503,67.71669,30.535053,82.56902,1.352895617,2.25,23
05:34:33 AM,0.232326389,41,1,51.21389809,61.702503,67.71669,30.535053,82.56902,1.352895617,2.25,23
05:34:33 AM,0.232326389,41,1,51.21389809,61.702503,67.71669,30.535053,82.56902,1.352895617,2.25,23
05:34:33 AM,0.232326389,41,1,51.21389809,61.702503,67.71669,30.535053,82.56902,1.352895617,2.25,23
05:34:33 AM,0.232326389,41,1,51.21389809,61.702503,67.71669,30.535053,82.56902,1.352895617,2.25,23
05:34:33 AM,0.232326389,42,1,51.21389809,61.702503,67.71669,30.535053,82.56902,1.352895617,2.25,23
05:34:33 AM,0.232326389,41,1,51.21389809,61.702503,67.71669,30.535053,82.56902,1.352895617,2.25,23
05:34:33 AM,0.232326389,41,1,51.21389809,61.702503,67.71669,30.535053,82.56902,1.352895617,2.25,23
05:34:33 AM,0.232326389,41,1,51.21389809,61.702503,67.71669,30.535053,82.56902,1.352895617,2.25,23
05:34:33 AM,0.232326389,42,1,51.21389809,61.702503,67.71669,30.535053,82.56902,1.352895617,2.25,23
05:34:33 AM,0.232326389,42,1,51.21389809,61.702503,67.71669,30.535053,82.56902,1.352895617,2.25,23
05:34:33 AM,0.232326389,42,1,51.21389809,61.702503,67.71669,30.535053,82.56902,1.352895617,2.25,23
05:34:33 AM,0.232326389,42,1,51.21389809,61.702503,67.71669,30.535053,82.56902,1.352895617,2.25,23
05:34:33 AM,0.232326389,41,1,51.21389809,62.040035,68.03266,31.132313,84.52206,1.352895617,2.25,23
05:34:34 AM,0.232337963,41,1,51.21389809,62.040035,68.03266,31.132313,84.52206,1.352895617,2.25,23
05:34:34 AM,0.232337963,40,1,51.21389809,62.040035,68.03266,31.132313,84.52206,1.352895617,2.25,23
05:34:34 AM,0.232337963,40,1,51.21389809,62.040035,68.03266,31.132313,84.52206,1.352895617,2.25,23
05:34:34 AM,0.232337963,40,1,51.21389809,62.040035,68.03266,31.132313,84.52206,1.352895617,2.25,23
05:34:34 AM,0.232337963,39,1,49.80209999,62.040035,68.03266,31.132313,84.52206,1.352895617,2.25,23
05:34:34 AM,0.232337963,38,1,49.80209999,62.040035,68.03266,31.132313,84.52206,1.352895617,2.25,23
05:34:34 AM,0.232337963,38,1,49.80209999,62.040035,68.03266,31.132313,84.52206,1.352895617,2.25,23
05:34:34 AM,0.232337963,37,1,49.80209999,62.040035,68.03266,31.132313,84.52206,1.352895617,2.25,23
05:34:34 AM,0.232337963,37,1,49.80209999,62.040035,68.03266,31.132313,84.52206,1.352895617,2.25,23
05:34:34 AM,0.232337963,36,1,49.80209999,62.040035,68.03266,31.132313,84.52206,1.352895617,2.25,23
05:34:34 AM,0.232337963,36,1,49.80209999,62.040035,68.03266,31.132313,84.52206,1.352895617,2.25,23
05:34:34 AM,0.232337963,36,1,49.80209999,62.040035,68.03266,31.132313,84.52206,1.352895617,2.25,23
05:34:34 AM,0.232337963,35,1,49.80209999,62.040035,68.03266,31.132313,84.52206,1.352895617,2.25,23
05:34:34 AM,0.232337963,35,1,49.80209999,62.040035,68.03266,31.132313,84.52206,1.352895617,2.25,23
05:34:34 AM,0.232337963,35,1,49.80209999,62.040035,68.03266,31.132313,84.52206,1.352895617,2.25,23
05:34:34 AM,0.232337963,34,1,49.80209999,62.040035,68.03266,31.132313,84.52206,1.352895617,2.25,23
05:34:34 AM,0.232337963,34,1,49.80209999,62.040035,68.03266,31.132313,84.52206,1.352895617,2.25,23
05:34:35 AM,0.232349537,34,1,49.80209999,62.040035,68.03266,31.132313,84.52206,1.352895617,2.25,23
05:34:35 AM,0.232349537,34,1,49.80209999,62.374393,68.34471,31.172838,86.96823,1.352895617,2.25,23
05:34:35 AM,0.232349537,33,1,49.80209999,62.374393,68.34471,31.172838,86.96823,1.352895617,2.25,23
05:34:35 AM,0.232349537,33,1,49.80209999,62.374393,68.34471,31.172838,86.96823,1.352895617,2.25,23
05:34:35 AM,0.232349537,31,1,46.02556,62.374393,68.34471,31.172838,86.96823,1.352895617,2.25,23
05:34:35 AM,0.232349537,31,1,46.02556,62.374393,68.34471,31.172838,86.96823,1.352895617,2.25,23
05:34:35 AM,0.232349537,30,1,46.02556,62.374393,68.34471,31.172838,86.96823,1.352895617,2.25,23
05:34:35 AM,0.232349537,30,1,46.02556,62.374393,68.34471,31.172838,86.96823,1.352895617,2.25,23
05:34:35 AM,0.232349537,29,1,46.02556,62.374393,68.34471,31.172838,86.96823,1.352895617,2.25,23
05:34:35 AM,0.232349537,29,1,46.02556,62.374393,68.34471,31.172838,86.96823,1.352895617,2.25,23
05:34:35 AM,0.232349537,28,1,46.02556,62.374393,68.34471,31.172838,86.96823,1.352895617,2.25,23
05:34:35 AM,0.232349537,27,1,46.02556,62.374393,68.34471,31.172838,86.96823,1.352895617,2.25,23
05:34:35 AM,0.232349537,27,1,46.02556,62.374393,68.34471,31.172838,86.96823,1.352895617,2.25,23
05:34:35 AM,0.232349537,27,1,46.02556,62.374393,68.34471,31.172838,86.96823,1.352895617,2.25,23
05:34:35 AM,0.232349537,26,1,46.02556,62.374393,68.34471,31.172838,86.96823,1.352895617,2.25,23
05:34:35 AM,0.232349537,25,1,46.02556,62.374393,68.34471,31.172838,86.96823,1.352895617,2.25,23
05:34:35 AM,0.232349537,24,1,46.02556,62.374393,68.34471,31.172838,86.96823,1.352895617,2.25,23
05:34:35 AM,0.232349537,24,1,46.02556,62.374393,68.34471,31.172838,86.96823,1.352895617,2.25,23
05:34:36 AM,0.232361111,24,1,46.02556,62.374393,68.34471,31.172838,86.96823,1.352895617,2.25,23
05:34:36 AM,0.232361111,24,1,46.02556,62.374393,68.34471,31.172838,86.96823,1.352895617,2.25,23
05:34:36 AM,0.232361111,24,1,46.02556,62.701195,68.648834,30.755608,88.89988,1.352895617,2.25,23
05:34:36 AM,0.232361111,22,1,41.33748436,62.701195,68.648834,30.755608,88.89988,1.352895617,2.25,23
05:34:36 AM,0.232361111,21,1,41.33748436,62.701195,68.648834,30.755608,88.89988,1.352895617,2.25,23
05:34:36 AM,0.232361111,20,1,41.33748436,62.701195,68.648834,30.755608,88.89988,1.352895617,2.25,23
05:34:36 AM,0.232361111,19,1,41.33748436,62.701195,68.648834,30.755608,88.89988,1.352895617,2.25,23
05:34:36 AM,0.232361111,18,1,41.33748436,62.701195,68.648834,30.755608,88.89988,1.352895617,2.25,23
05:34:36 AM,0.232361111,17,1,41.33748436,62.701195,68.648834,30.755608,88.89988,1.352895617,2.25,23
05:34:36 AM,0.232361111,16,1,41.33748436,62.701195,68.648834,30.755608,88.89988,1.352895617,2.25,23
05:34:36 AM,0.232361111,15,1,41.33748436,62.701195,68.648834,30.755608,88.89988,1.352895617,2.25,23
05:34:36 AM,0.232361111,15,1,41.33748436,62.701195,68.648834,30.755608,88.89988,1.352895617,2.25,23
05:34:36 AM,0.232361111,15,1,41.33748436,62.701195,68.648834,30.755608,88.89988,1.352895617,2.25,23
05:34:36 AM,0.232361111,14,1,41.33748436,62.701195,68.648834,30.755608,88.89988,1.352895617,2.25,23
05:34:36 AM,0.232361111,14,1,41.33748436,62.701195,68.648834,30.755608,88.89988,1.352895617,2.25,23
05:34:36 AM,0.232361111,14,1,41.33748436,62.701195,68.648834,30.755608,88.89988,1.352895617,2.25,23
05:34:36 AM,0.232361111,14,1,41.33748436,62.701195,68.648834,30.755608,88.89988,1.352895617,2.25,23
05:34:37 AM,0.232372685,14,1,41.33748436,62.701195,68.648834,30.755608,88.89988,1.352895617,2.25,23
05:34:37 AM,0.232372685,13,1,41.33748436,62.701195,68.648834,30.755608,88.89988,1.352895617,2.25,23
05:34:37 AM,0.232372685,14,1,41.33748436,62.701195,68.648834,30.755608,88.89988,1.352895617,2.25,23
05:34:37 AM,0.232372685,14,1,41.33748436,62.701195,68.648834,30.755608,88.89988,1.352895617,2.25,23
05:34:37 AM,0.232372685,12,1,35.5952877,63.019787,68.94449,29.68851,88.882065,1.352895617,2.25,23
05:34:37 AM,0.232372685,11,1,35.5952877,63.019787,68.94449,29.68851,88.882065,1.352895617,2.25,23
05:34:37 AM,0.232372685,11,1,35.5952877,63.019787,68.94449,29.68851,88.882065,1.352895617,2.25,23
05:34:37 AM,0.232372685,10,1,35.5952877,63.019787,68.94449,29.68851,88.882065,1.352895617,2.25,23
05:34:37 AM,0.232372685,11,1,35.5952877,63.019787,68.94449,29.68851,88.882065,1.352895617,2.25,23
05:34:37 AM,0.232372685,12,1,35.5952877,63.019787,68.94449,29.68851,88.882065,1.352895617,2.25,23
05:34:37 AM,0.232372685,12,1,35.5952877,63.019787,68.94449,29.68851,88.882065,1.352895617,2.25,23
05:34:37 AM,0.232372685,13,1,35.5952877,63.019787,68.94449,29.68851,88.882065,1.352895617,2.25,23
05:34:37 AM,0.232372685,13,1,35.5952877,63.019787,68.94449,29.68851,88.882065,1.352895617,2.25,23
05:34:37 AM,0.232372685,14,1,35.5952877,63.019787,68.94449,29.68851,88.882065,1.352895617,2.25,23
05:34:37 AM,0.232372685,12,1,35.5952877,63.019787,68.94449,29.68851,88.882065,1.352895617,2.25,23
05:34:37 AM,0.232372685,12,1,35.5952877,63.019787,68.94449,29.68851,88.882065,1.352895617,2.25,23
05:34:37 AM,0.232372685,13,1,35.5952877,63.019787,68.94449,29.68851,88.882065,1.352895617,2.25,23
05:34:38 AM,0.232384259,14,1,35.5952877,63.019787,68.94449,29.68851,88.882065,1.352895617,2.25,23
05:34:38 AM,0.232384259,18,1,35.5952877,63.019787,68.94449,29.68851,88.882065,1.352895617,2.25,23
05:34:38 AM,0.232384259,24,1,35.5952877,63.019787,68.94449,29.68851,88.882065,1.352895617,2.25,23
05:34:38 AM,0.232384259,27,1,35.5952877,63.019787,68.94449,29.68851,88.882065,1.352895617,2.25,23
05:34:38 AM,0.232384259,25,1,30.06107597,63.019787,68.94449,29.68851,88.882065,1.352895617,2.25,23
05:34:38 AM,0.232384259,25,1,30.06107597,63.019787,68.94449,29.68851,88.882065,1.352895617,2.25,23
05:34:38 AM,0.232384259,24,1,30.06107597,63.338673,69.23961,28.741375,89.251976,1.352895617,2.25,23
05:34:38 AM,0.232384259,24,1,30.06107597,63.338673,69.23961,28.741375,89.251976,1.352895617,2.25,23
05:34:38 AM,0.232384259,24,1,30.06107597,63.338673,69.23961,28.741375,89.251976,1.352895617,2.25,23
05:34:38 AM,0.232384259,24,1,30.06107597,63.338673,69.23961,28.741375,89.251976,1.352895617,2.25,23
05:34:38 AM,0.232384259,24,1,30.06107597,63.338673,69.23961,28.741375,89.251976,1.352895617,2.25,23
05:34:38 AM,0.232384259,25,1,30.06107597,63.338673,69.23961,28.741375,89.251976,1.352895617,2.25,23
05:34:38 AM,0.232384259,26,1,30.06107597,63.338673,69.23961,28.741375,89.251976,1.352895617,2.25,23
05:34:38 AM,0.232384259,26,1,30.06107597,63.338673,69.23961,28.741375,89.251976,1.352895617,2.25,23
05:34:38 AM,0.232384259,26,1,30.06107597,63.338673,69.23961,28.741375,89.251976,1.352895617,2.25,23
05:34:38 AM,0.232384259,27,1,30.06107597,63.338673,69.23961,28.741375,89.251976,1.352895617,2.25,23
05:34:38 AM,0.232384259,28,1,30.06107597,63.338673,69.23961,28.741375,89.251976,1.352895617,2.25,23
05:34:39 AM,0.232395833,29,1,30.06107597,63.338673,69.23961,28.741375,89.251976,1.352895617,2.25,23
