latitude,longitude,previousSpeed,speed,gpsSpeed,speedLimit,accX,accY,accZ,Anticipation,drivingSkill,selfConfidence,drivingScore,drivingStyle,driverState,createdAt,braking,acceleration,cornering,,,,
0,0,-100,40.59563255,40.596,41.119,-1,0.15044872,10.430912,2.8390841,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,40.59563255,40.596,41.119,-1,-0.07447661,10.904691,1.8750757,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,40.59563255,40.596,41.268,-1,0.5057829,10.923834,1.451247,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,40.59563255,40.596,41.268,-1,0.34307095,10.361221,0.21385853,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,40.59563255,40.596,41.268,-1,0.29132617,10.869397,1.2499508,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,40.59563255,40.596,41.268,-1,0.3924229,10.627124,3.3586257,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,40.59563255,40.596,41.268,-1,0.25393832,9.891929,1.8340986,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,40.59563255,40.596,41.268,-1,0.3361916,10.3797655,2.778366,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,44.34518394,44.345,45.062,-1,0.31256247,10.11177,2.8196423,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,44.34518394,44.345,45.062,-1,0.28953153,10.357034,2.9389844,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,44.34518394,44.345,45.062,-1,0.23629123,11.033605,2.9593234,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,44.34518394,44.345,45.062,-1,0.62781686,11.022239,2.426023,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,44.34518394,44.345,45.062,-1,0.62183475,10.207183,2.8052855,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,44.34518394,44.345,45.062,-1,0.051445685,9.092726,2.766103,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,44.34518394,44.345,45.062,-1,-0.53988063,9.236296,3.572185,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,44.34518394,44.345,45.062,-1,1.0220344,10.021739,6.3960147,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,44.34518394,44.345,45.062,-1,0.9212367,9.215059,5.2962136,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,44.34518394,44.345,45.062,-1,-1.747957,9.486046,2.129014,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,44.34518394,44.345,45.062,-1,-0.94725865,9.879067,4.6316075,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,44.34518394,44.345,45.062,-1,-0.34187454,11.212468,3.9873397,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,44.34518394,44.345,45.062,-1,0.73369926,10.412068,1.1766706,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,1,9999,2.828
0,0,-100,44.34518394,44.345,45.062,-1,0.34546378,8.79123,0.36909288,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,1,9999,2.828
0,0,-100,44.34518394,44.345,45.131,-1,-0.10139586,11.074881,7.8894353,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,1,9999,2.828
0,0,-100,44.34518394,44.345,45.131,-1,1.3283156,9.732208,5.3629136,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,1,9999,2.828
0,0,-100,40.89870758,40.899,41.813,-1,-0.3717848,10.452148,8.037192,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,1,9999,2.828
0,0,-100,40.89870758,40.899,41.813,-1,0.1591227,9.8988085,6.4758754,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,1,9999,2.828
0,0,-100,40.89870758,40.899,41.813,-1,-0.6326025,9.139984,6.4208403,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,1,9999,2.828
0,0,-100,40.89870758,40.899,41.813,-1,-0.6466603,9.595219,5.6578293,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,1,9999,2.828
0,0,-100,40.89870758,40.899,41.813,-1,-0.20697916,9.655936,5.931209,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,1,9999,2.828
0,0,-100,40.89870758,40.899,41.813,-1,0.31256247,10.130014,6.1971116,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,1,9999,2.828
0,0,-100,40.89870758,40.899,41.813,-1,-0.31405798,9.930513,6.7588267,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,1,9999,2.828
0,0,-100,40.89870758,40.899,41.813,-1,-0.02632105,10.020543,5.788836,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,2,9999,2.828
0,0,-100,40.89870758,40.899,41.813,-1,0.32542387,9.927821,5.332405,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,2,9999,2.828
0,0,-100,40.89870758,40.899,41.813,-1,-0.19830517,9.691829,5.0333023,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,2,9999,2.828
0,0,-100,40.89870758,40.899,41.813,-1,0.43878385,10.232307,6.1190457,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,2,9999,2.828
0,0,-100,40.89870758,40.899,41.813,-1,0.7728817,10.582558,5.89771,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,2,9999,2.828
0,0,-100,40.89870758,40.899,41.813,-1,0.6678966,9.866804,5.057829,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,2,9999,2.828
0,0,-100,40.89870758,40.899,41.813,-1,0.4546363,9.690633,4.7371907,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,2,9999,2.828
0,0,-100,40.89870758,40.899,41.813,-1,0.0317049,10.370194,7.149455,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,1,9999,2.828
0,0,-100,40.89870758,40.899,41.813,-1,0.26979074,10.451251,5.535496,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,1,9999,2.828
0,0,-100,40.89870758,40.899,41.813,-1,0.43788654,10.5900345,6.2461643,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,1,9999,2.828
0,0,-100,40.89870758,40.899,41.813,-1,0.485743,9.674481,3.8246279,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,1,9999,2.828
0,0,-100,40.89870758,27.039,42.789,-1,-0.14087744,11.52832,7.058827,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,1,9999,2.828
0,0,-100,27.03853455,27.039,28.989,-1,-0.70977104,9.972985,3.011068,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,1,9999,2.828
0,0,-100,27.03853455,27.039,28.989,-1,0.2623132,10.142876,3.1740792,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,1,9999,2.828
0,0,-100,27.03853455,27.039,28.989,-1,0.75613195,11.142478,2.376372,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,1,9999,2.828
0,0,-100,27.03853455,27.039,28.989,-1,1.1760724,9.866505,5.3216376,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,1,9999,2.828
0,0,-100,27.03853455,27.039,28.989,-1,-2.2348964,8.012366,1.617249,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,1,9999,2.828
0,0,-100,27.03853455,27.039,28.989,-1,-0.13310076,9.868001,2.3282163,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,1,9999,2.828
0,0,-100,27.03853455,27.039,28.989,-1,2.347359,12.54886,1.0929217,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,1,9999,2.828
0,0,-100,27.03853455,27.039,28.989,-1,2.702394,13.513765,-4.581358,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,1,1,9999,2.828
0,0,-100,27.03853455,27.039,28.989,-1,1.7919251,11.738889,-8.508878,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,1,9999,2.828
0,0,-100,27.03853455,27.039,28.989,-1,-0.11216356,8.283653,-6.7561345,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,27.03853455,27.039,28.989,-1,-1.07019,6.860821,-2.6225336,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,27.03853455,27.039,28.989,-1,0.3077768,6.655038,2.992524,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,27.03853455,27.039,28.989,-1,-0.5623133,16.493427,-0.5312066,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,27.03853455,27.039,28.989,-1,3.5479577,16.298412,5.598906,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,27.03853455,27.039,28.989,-1,-1.3648062,4.5732822,-6.27099,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,27.03853455,27.039,28.989,-1,-4.5185466,4.866403,-5.686543,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,1,0,0,9999,2.828
0,0,-100,16.75893974,16.759,17.501,-1,3.4507494,5.953343,-1.9357935,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,1,0,0,9999,2.828
0,0,-100,16.75893974,16.759,17.501,-1,-4.9121656,7.5260253,-7.535896,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,16.75893974,16.759,17.501,-1,-0.37716866,12.574283,6.2321067,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,16.75893974,16.759,17.124,-1,0.03619144,10.807483,-3.3741791,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,16.75893974,16.759,17.124,-1,0.69960153,10.207183,-0.33260235,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,16.75893974,16.759,17.124,-1,1.2481561,10.37139,1.8427725,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,1,0,0,9999,2.828
0,0,-100,16.75893974,16.759,17.124,-1,1.2759727,10.006784,0.9487542,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,16.75893974,16.759,17.124,-1,0.016151553,9.151948,1.0007981,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,16.75893974,16.759,17.124,-1,-0.9873384,9.615857,2.245365,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,16.75893974,16.759,17.124,-1,-0.49980083,11.1732855,0.70199436,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,16.75893974,16.759,17.124,-1,2.0359929,12.030813,-2.094318,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,16.75893974,16.759,17.124,-1,2.3679972,10.853544,-2.231008,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,16.75893974,16.759,17.124,-1,-0.03708875,10.150951,-1.8903298,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,16.75893974,16.759,17.124,-1,-1.2876377,10.452148,-0.6586244,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,16.75893974,16.759,17.124,-1,0.2847459,10.416256,-2.315355,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,16.75893974,16.759,17.124,-1,0.7818548,10.503594,-1.8275183,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,16.75893974,16.759,17.124,-1,0.8769695,10.063016,-1.5672989,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:08,0,0,0,9999,2.828
0,0,-100,16.4553257,16.455,15.561,-1,-0.5306084,12.215659,-3.0050862,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,9999,2.828
0,0,1,16.4553257,16.455,15.561,-1,1.102493,8.391629,1.4440684,57.35214,58.205414,60.19745,51.225418,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,9999,2.828
0,0,1,16.4553257,16.455,15.561,-1,-1.5526428,12.571591,-2.3243282,57.458176,58.205414,60.19745,51.326496,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,9999,2.828
0,0,1,16.4553257,16.455,15.561,-1,3.8443687,10.555039,0.1486541,57.458176,58.205414,60.19745,51.326496,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,9999,2.828
0,0,1,16.4553257,16.455,15.561,-1,-2.458326,8.519944,-0.62811595,57.458176,58.205414,60.19745,51.326496,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,9999,2.828
0,0,1,16.4553257,16.455,15.561,-1,-0.38315073,13.092329,-1.3836497,57.458176,58.205414,60.19745,51.326496,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,9999,2.828
0,0,-100,16.4553257,16.455,15.357,-1,-0.7390831,8.16132,-0.99720883,57.458176,58.205414,60.19745,51.326496,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,9999,2.872
0,0,1,16.4553257,16.455,15.357,-1,0.69092757,13.016058,-0.8470592,57.458176,58.205414,60.19745,51.326496,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,9999,2.872
0,0,1,16.4553257,24.167,15.357,-1,-0.87218386,8.548658,-0.5267201,57.458176,58.205414,60.19745,51.326496,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,9999,2.872
0,0,-100,24.16714268,24.167,23.114,-1,2.4822545,10.9684,-0.51056856,57.458176,58.205414,60.19745,51.326496,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,9999,2.872
0,0,1,24.16714268,24.167,23.114,-1,-2.0267208,9.165708,-1.114158,57.458176,58.205414,60.19745,51.326496,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,9999,2.872
0,0,1,24.16714268,24.167,23.114,-1,2.3608186,12.79532,0.9810573,57.458176,58.205414,60.19745,51.326496,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,9999,2.872
0,0,1,24.16714268,24.167,23.114,-1,-1.3085749,8.140981,-2.446362,57.458176,58.205414,60.19745,51.326496,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,9999,2.872
0,0,1,24.16714268,24.167,23.114,-1,-1.9274186,11.908181,1.4012967,57.458176,58.205414,60.19745,51.326496,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,9999,2.872
0,0,1,24.16714268,24.167,23.114,-1,0.41156548,10.994721,-1.2987045,57.458176,58.205414,60.19745,51.326496,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,9999,2.872
0,0,1,24.16714268,24.167,23.114,-1,-3.2820554,10.122238,-1.6238292,57.458176,58.205414,60.19745,51.326496,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,9999,2.872
0,0,1,24.16714268,28.086,23.114,-1,1.2732807,11.178669,-0.28983065,57.458176,58.205414,60.19745,51.326496,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,9999,2.872
0,0,-100,28.08617191,28.086,26.724,-1,-0.9834501,10.883754,0.8700901,57.458176,58.205414,60.19745,51.326496,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,9999,2.876
0,0,1,28.08617191,28.086,26.724,-1,-0.34666017,11.387443,-0.30000013,57.458176,58.205414,60.19745,51.326496,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,9999,2.876
0,0,1,28.08617191,28.086,26.724,40,0.032901313,11.208579,1.2601203,57.458176,58.205414,60.19745,51.326496,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,9999,2.876
0,0,1,28.08617191,28.086,26.724,40,-1.1455638,9.877871,1.2340983,57.458176,58.205414,60.19745,51.326496,3,1,2.02402E+16,29-02-2024 11:09,0,0,0,9999,2.876
0,0,1,28.08617191,28.086,26.724,40,-0.17587246,10.652248,1.6704893,57.748974,58.205414,60.19745,51.604366,3,1,2.02402E+16,29-02-2024 11:09,0,0,0,9999,2.876
0,0,1,28.08617191,28.086,26.724,40,0.84017986,10.74497,1.6588243,57.748974,58.205414,60.19745,51.604366,3,1,2.02402E+16,29-02-2024 11:09,0,0,0,9999,2.876
0,0,1,28.08617191,28.086,26.724,40,-1.698904,10.2266245,0.9981061,57.748974,58.205414,60.19745,51.604366,3,1,2.02402E+16,29-02-2024 11:09,0,0,0,9999,2.876
0,0,1,28.08617191,28.086,26.724,40,1.0145568,11.153544,2.062314,57.748974,58.205414,60.19745,51.604366,3,1,2.02402E+16,29-02-2024 11:09,0,0,0,9999,2.876
0,0,1,28.08617191,32.903,26.724,40,0.666102,10.696815,0.16211374,57.748974,58.205414,60.19745,51.604366,3,1,2.02402E+16,29-02-2024 11:09,0,0,0,9999,2.876
0,0,-100,32.90258331,32.903,32.041,-1,0.39720857,10.992328,2.4960132,57.748974,58.205414,60.19745,51.604366,3,1,2.02402E+16,29-02-2024 11:09,0,0,0,41,2.885
0,0,1,32.90258331,32.903,32.041,40,0.5353941,10.030712,-1.5041882,57.748974,58.205414,60.19745,51.604366,3,1,2.02402E+16,29-02-2024 11:09,0,0,0,41,2.885
0,0,1,32.90258331,32.903,32.041,40,-0.7692925,10.354641,1.1338989,57.748974,58.205414,60.19745,51.604366,3,1,2.02402E+16,29-02-2024 11:09,0,0,0,41,2.885
0,0,1.5,32.90258331,32.903,32.041,40,-0.096909314,10.613066,0.9296116,57.748974,58.205414,60.19745,51.604366,3,1,2.02402E+16,29-02-2024 11:09,0,0,0,41,2.885
0,0,2,32.90258331,32.903,32.041,40,-0.6762715,11.4496565,0.942473,57.748974,58.205414,60.19745,51.604366,3,1,2.02402E+16,29-02-2024 11:09,0,0,0,41,2.885
0,0,2.038,32.90258331,32.903,32.041,40,-0.7223333,10.453046,-1.5074782,57.748974,58.205414,60.19745,51.604366,3,1,2.02402E+16,29-02-2024 11:09,0,0,0,41,2.885
0,0,2.128,32.90258331,32.903,32.041,40,0.5841478,11.665608,0.45403808,58.044018,58.205414,60.19745,51.88729,3,1,2.02402E+16,29-02-2024 11:09,0,0,0,41,2.885
0,0,2.218,32.90258331,32.903,32.041,40,0.36191443,9.68824,-0.20398813,58.044018,58.205414,60.19745,51.88729,3,1,2.02402E+16,29-02-2024 11:09,0,0,0,41,2.885
0,0,2.29,32.90258331,32.116,32.041,40,-1.230509,10.609476,1.0887343,58.044018,58.205414,60.19745,51.88729,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,41,2.885
0,0,-100,32.11643257,32.116,31.686,-1,-0.5021936,10.202995,-1.5795621,58.044018,58.205414,60.19745,51.88729,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,30,2.894
0,0,13.256,32.11643257,32.116,31.686,40,-0.035294134,11.513664,0.11784652,58.044018,58.205414,60.19745,51.88729,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,30,2.894
0,0,13.276,32.11643257,32.116,31.686,40,-0.7007979,10.586146,-0.22522444,58.044018,58.205414,60.19745,51.88729,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,30,2.894
0,0,13.483,32.11643257,32.116,31.686,40,-0.083748795,9.783055,-0.99720883,58.044018,58.205414,60.19745,51.88729,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,30,2.894
0,0,13.627,32.11643257,32.116,31.686,40,0.81565344,11.187942,0.5937191,58.044018,58.205414,60.19745,51.88729,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,30,2.894
0,0,13.937,32.11643257,32.116,31.686,40,-0.8285148,10.448559,-0.91106725,58.044018,58.205414,60.19745,51.88729,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,30,2.894
0,0,14.177,32.11643257,32.116,31.686,40,-1.1057831,11.32164,-0.04426722,58.044018,58.205414,60.19745,51.88729,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,30,2.894
0,0,14.466,32.11643257,32.116,31.686,40,-1.7261224,10.4051895,-1.4691931,58.044018,58.205414,60.19745,51.88729,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,30,2.894
0,0,14.629,32.11643257,34.091,31.686,40,0.3912265,11.558829,-0.9089735,58.339138,54.525352,57.939793,52.171303,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,30,2.894
0,0,-100,34.09141731,34.091,33.844,-1,0.3059822,11.270793,1.128515,58.339138,54.525352,57.939793,52.171303,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,19,2.912
0,0,13.301,34.09141731,34.091,33.844,40,0.5237291,10.3181505,-0.49381876,58.339138,54.525352,57.939793,52.171303,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,19,2.912
0,0,-100,34.09141731,34.091,33.74,-1,-1.108176,10.480563,-0.08315059,58.339138,54.525352,57.939793,52.171303,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,16,2.912
0,0,13.516,34.09141731,34.091,33.74,40,0.46241298,11.24507,0.40408793,58.339138,54.525352,57.939793,52.171303,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,16,2.912
0,0,13.673,34.09141731,34.091,33.74,40,-0.8844471,11.458928,-0.30089745,58.339138,54.525352,57.939793,52.171303,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,16,2.912
0,0,13.946,34.09141731,34.091,33.74,40,-1.108176,9.209376,-1.8146569,58.339138,54.525352,57.939793,52.171303,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,16,2.912
0,0,14.22,34.09141731,34.091,33.74,40,-0.15433706,12.576675,1.3929219,58.339138,54.525352,57.939793,52.171303,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,16,2.912
0,0,14.356,34.09141731,34.091,33.74,40,-2.0150557,8.021938,-0.4743771,58.339138,54.525352,57.939793,52.171303,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,16,2.912
0,0,14.411,34.09141731,38.267,33.74,40,0.31345975,13.424632,1.9265213,58.339138,54.525352,57.939793,52.171303,4,1,2.02402E+16,29-02-2024 11:09,0,0,0,16,2.912
0,0,-100,38.26701851,38.267,37.691,-1,-1.7620147,9.6942215,-0.6559325,58.598457,51.29261,55.664257,52.42169,3,1,2.02402E+16,29-02-2024 11:09,0,0,0,9,2.923
0,0,19.222,38.26701851,38.267,37.691,40,-0.6559325,11.602797,0.98973125,58.598457,51.29261,55.664257,52.42169,3,1,2.02402E+16,29-02-2024 11:09,0,0,0,9,2.923
0,0,19.351,38.26701851,38.267,37.691,40,-1.3307085,10.251451,-1.4183456,58.598457,51.29261,55.664257,52.42169,3,1,2.02402E+16,29-02-2024 11:09,0,0,0,9,2.923
0,0,19.395,38.26701851,38.267,37.691,40,-1.2921243,10.152448,-0.2670988,58.598457,51.29261,55.664257,52.42169,3,1,2.02402E+16,29-02-2024 11:09,0,0,0,9,2.923
0,0,19.482,38.26701851,38.267,37.691,40,0.8536395,11.4083805,0.8467601,58.598457,51.29261,55.664257,52.42169,3,1,2.02402E+16,29-02-2024 11:09,0,0,0,9,2.923
0,0,19.662,38.26701851,38.267,37.691,40,-1.3492528,10.602897,0.030209387,58.598457,51.29261,55.664257,52.42169,3,1,2.02402E+16,29-02-2024 11:09,0,0,0,9,2.923
0,0,19.819,38.26701851,38.267,37.691,40,1.2290136,11.595618,-0.55483574,58.598457,51.29261,55.664257,52.42169,3,1,2.02402E+16,29-02-2024 11:09,0,0,0,9,2.923
0,0,19.986,38.26701851,38.267,37.691,40,-0.6329016,10.616954,0.1468595,58.598457,51.29261,55.664257,52.42169,3,1,2.02402E+16,29-02-2024 11:09,0,0,0,9,2.923
0,0,20.239,38.26701851,39.855,37.691,40,1.2637094,10.664212,-1.1958131,58.598457,51.29261,55.664257,52.42169,3,1,2.02402E+16,29-02-2024 11:09,0,0,0,9,2.923
0,0,-100,39.8552948,39.855,39.272,-1,0.41665024,10.519446,-1.9121644,58.841427,49.48305,53.779194,52.656986,3,1,2.02402E+16,29-02-2024 11:09,0,0,0,-1,2.934
0,0,29.5,39.8552948,39.855,39.272,40,1.3501502,10.581361,-1.1964114,58.841427,49.48305,53.779194,52.656986,3,1,2.02402E+16,29-02-2024 11:09,0,0,0,-1,2.934
0,0,29.561,39.8552948,39.855,39.272,40,1.1700903,10.750054,0.11335997,58.841427,49.48305,53.779194,52.656986,3,1,2.02402E+16,29-02-2024 11:09,0,0,0,-1,2.934
0,0,29.611,39.8552948,39.855,39.272,40,0.31136605,10.464711,-1.1057831,58.841427,49.48305,53.779194,52.656986,3,1,2.02402E+16,29-02-2024 11:09,0,0,0,-1,2.934
0,0,-100,39.8552948,39.855,39.266,-1,0.43908295,10.589137,-0.3397808,58.841427,49.48305,53.779194,52.656986,3,1,2.02402E+16,29-02-2024 11:09,0,0,0,-7,2.934
